Title,Address,Latitude,Longitude,Original_URL
Las Vegas Family Eye Care,"1300 S Eastern Ave, Las Vegas, NV 89104, United States",36.1542872,-115.1190846,https://www.google.com/maps/place/Las+Vegas+Family+Eye+Care/data=!4m2!3m1!1s0x80c8c49feb26b673:0xc6c75e30900bd053
In Focus Eyecare,"11465 Toepperwein Rd, San Antonio, TX 78233, United States",29.5414958,-98.33950379999999,https://www.google.com/maps/place/In+Focus+Eyecare/data=!4m2!3m1!1s0x80c8954acabd6b25:0x1d08fdcdd4222370
Dr. Michael Jones Vision Source,"401 N Buffalo Dr APT 205, Las Vegas, NV 89145, United States",36.1773414,-115.260596,https://www.google.com/maps/place/Dr.+Michael+Jones+Vision+Source/data=!4m2!3m1!1s0x80c8c0fcbe5301fd:0xcc2d052a7400a480
Insight Eye Care,"4925 S Alma School Rd #1, Chandler, AZ 85248, United States",33.2358523,-111.8584176,https://www.google.com/maps/place/Insight+Eye+Care/data=!4m2!3m1!1s0x80c8b8902b70b2ad:0xa1038fea97eca202
Image Eye Care,"5870 E Broadway Blvd #436, Tucson, AZ 85711, United States",32.2202496,-110.865383,https://www.google.com/maps/place/Image+Eye+Care/data=!4m2!3m1!1s0x80c8c938c32e78b1:0x2bb2ebf90de4bff2
iFocus Vision Center,"6135 S Fort Apache Rd Suite 400, Las Vegas, NV 89148, United States",36.0764775,-115.2979948,https://www.google.com/maps/place/iFocus+Vision+Center/data=!4m2!3m1!1s0x80c8b8b32b5808d5:0x871baa353f11560a
Buena Vision Optometry,"6134 W Lake Mead Blvd # E-8, Las Vegas, NV 89108, United States",36.1973541,-115.2242522,https://www.google.com/maps/place/Buena+Vision+Optometry/data=!4m2!3m1!1s0x80c8c1c61d185a13:0xac7874d6eea71559
William F Harvey OD,"815 S 7th St, Las Vegas, NV 89101, United States",36.1594368,-115.1439236,https://www.google.com/maps/place/William+F+Harvey+OD/data=!4m2!3m1!1s0x80c8c382d101d09d:0x35242edb4c49a85d
"Dr. David Davis, OD","6843 N Oracle Rd #151, Tucson, AZ 85704, United States",32.3308942,-110.9783498,"https://www.google.com/maps/place/Dr.+David+Davis,+OD/data=!4m2!3m1!1s0x80c8dc988e9c741f:0x3770823620f5cfb7"
Mayer Eye Care,"62 N Pecos Rd Ste C, Henderson, NV 89074, United States",36.032,-115.0996668,https://www.google.com/maps/place/Mayer+Eye+Care/data=!4m2!3m1!1s0x80c8ce5365f7667f:0x3447d7febe92298d
Eyedentity Eye Care,"9671 N Nevada St # 210, Spokane, WA 99218, United States",47.7454997,-117.3959984,https://www.google.com/maps/place/Eyedentity+Eye+Care/data=!4m2!3m1!1s0x80c8b8cf58ee51c5:0xb5ae4058f073677f
Eye Care Services - Centennial Hills,"7105 N Durango Dr Ste 100, Las Vegas, NV 89149, United States",36.2901797,-115.2882824,https://www.google.com/maps/place/Eye+Care+Services+-+Centennial+Hills/data=!4m2!3m1!1s0x80c8934dec910d8b:0x259149c91c61bae7
Eye Care at Rhodes Ranch,"7415 S Durango Dr STE A110, Las Vegas, NV 89113, United States",36.0534382,-115.2810159,https://www.google.com/maps/place/Eye+Care+at+Rhodes+Ranch/data=!4m2!3m1!1s0x80c8c7f681e0d1a3:0xdfa0ab9d7b7ba6c2
EyeCare About Vegas,"2055 E Windmill Ln Ste 105, Las Vegas, NV 89123, United States",36.0420847,-115.1230003,https://www.google.com/maps/place/EyeCare+About+Vegas/data=!4m2!3m1!1s0x80c8cfb755561493:0x134bebe55c07549d
Elite Eye Care,"Elite Eyecare Center, 3383 W Main St, Thatcher, AZ 85552, United States",32.8488015,-109.7566296,https://www.google.com/maps/place/Elite+Eye+Care/data=!4m2!3m1!1s0x80c8c7d6474e120d:0xbe1784e9faa529c
Eye Care For Nevada,"9011 W Sahara Ave Suite#101, Las Vegas, NV 89117, United States",36.1430921,-115.2936208,https://www.google.com/maps/place/Eye+Care+For+Nevada/data=!4m2!3m1!1s0x80c8bf65b8841213:0x92d72f753e6ba59d
Spring Mountain Vision,"4043 Spring Mountain Rd, Las Vegas, NV 89102, United States",36.1260911,-115.1937375,https://www.google.com/maps/place/Spring+Mountain+Vision/data=!4m2!3m1!1s0x80c8c6a666cf57e9:0x14984519d7d2f70e
Vision 3,"3437 S Jones Blvd, Las Vegas, NV 89146, United States",36.1266473,-115.2260993,https://www.google.com/maps/place/Vision+3/data=!4m2!3m1!1s0x80c8c6d1f8fc6779:0x10f08cce3d4c46d2
Desert Eye Care,"1110 N El Dorado Pl, Tucson, AZ 85715, United States",32.2360464,-110.854945,https://www.google.com/maps/place/Desert+Eye+Care/data=!4m2!3m1!1s0x80c8dc9a4de01e05:0x117d95ed2924d871
Center For Sight,"5632 East 5th Street, Tucson, AZ 85711, United States",32.228744,-110.8716464,https://www.google.com/maps/place/Center+For+Sight/data=!4m2!3m1!1s0x80c8bf87d48e8177:0xc407db4b7621f9f0
Centennial Family Eyecare,"7090 N Durango Dr # 110, Las Vegas, NV 89149, United States",36.2896986,-115.2867782,https://www.google.com/maps/place/Centennial+Family+Eyecare/data=!4m2!3m1!1s0x80c8935261809541:0xeabb5879eb8f1ce1
Bright Eyes Optometry (Formerly Clearvision Eye Centers),"2233 E Speedway Blvd, Tucson, AZ 85719, United States",32.236409,-110.9384056,https://www.google.com/maps/place/Bright+Eyes+Optometry+(Formerly+Clearvision+Eye+Centers)/data=!4m2!3m1!1s0x80c8c7cbe69c1ae1:0xd2fa640357233947
Vision Source West Sahara,"8937 W Sahara Ave, Las Vegas, NV 89117, United States",36.1438419,-115.2917764,https://www.google.com/maps/place/Vision+Source+West+Sahara/data=!4m2!3m1!1s0x80c8bf6444df7421:0xff4d9e21e0da8fd4
"Brian K. Anderson, O.D","2198, 3200 N Soaring Gulls Dr #104, Las Vegas, NV 89129, United States",36.2188301,-115.2735173,"https://www.google.com/maps/place/Brian+K.+Anderson,+O.D/data=!4m2!3m1!1s0x80c8eab722afc6c1:0x59e7e89d9922cba6"
Larry L Davis LTD,"6707 W Charleston Blvd # 1B, Las Vegas, NV 89146, United States",36.1587877,-115.2411071,https://www.google.com/maps/place/Larry+L+Davis+LTD/data=!4m2!3m1!1s0x80c8c0fcb4939d8b:0xdb217f7876b6f2a1
All Things Eyes,"7060 S Durango Dr #112, Las Vegas, NV 89113, United States",36.0602912,-115.2774353,https://www.google.com/maps/place/All+Things+Eyes/data=!4m2!3m1!1s0x80c8c9a8016f5c73:0x42a2ff3efd2ec724
All Things Eyes,"7060 S Durango Dr #112, Las Vegas, NV 89113, United States",36.0602912,-115.2774353,https://www.google.com/maps/place/All+Things+Eyes/data=!4m2!3m1!1s0x80c8c78c987eb439:0x4eb0d69fa275fc64
Advanced Vision Institute,"7552 N La Cholla Blvd, Tucson, AZ 85741, United States",32.3435528,-111.0117056,https://www.google.com/maps/place/Advanced+Vision+Institute/data=!4m2!3m1!1s0x80c8c56ab7d8b3c7:0xf13d70d87c7fac9
Advanced Eyecare,"5979 E Grant Rd #107, Tucson, AZ 85712, United States",32.2512859,-110.8640639,https://www.google.com/maps/place/Advanced+Eyecare/data=!4m2!3m1!1s0x80c8eb43c018345d:0xe1fcb912123ecaca
Lake Havasu Family Eyecare,"2277 Swanson Ave #100, Lake Havasu City, AZ 86403, United States",34.4751165,-114.3206327,https://www.google.com/maps/place/Lake+Havasu+Family+Eyecare/data=!4m2!3m1!1s0x80d1f278b2bb4c25:0x781a042f936f69f6
Mohave Eye Center,"2110 Airway Ave, Kingman, AZ 86409, United States",35.2244671,-114.0287671,https://www.google.com/maps/place/Mohave+Eye+Center/data=!4m2!3m1!1s0x80cddc316164191b:0x3bd58471a115955f
Desert Family Eye Center PC,"2187 Airway Ave, Kingman, AZ 86409, United States",35.2251397,-114.0270083,https://www.google.com/maps/place/Desert+Family+Eye+Center+PC/data=!4m2!3m1!1s0x80cddc14db48e25b:0xf48a55a138ee4cc6
Optic Gallery,"5870 E Broadway Blvd #436, Tucson, AZ 85711, United States",32.2202496,-110.865383,https://www.google.com/maps/place/Optic+Gallery/data=!4m2!3m1!1s0x80c8d1ddc0387d25:0x3a823cd6d801f915
Optic Gallery,"5870 E Broadway Blvd #436, Tucson, AZ 85711, United States",32.2202496,-110.865383,https://www.google.com/maps/place/Optic+Gallery/data=!4m2!3m1!1s0x80c8ce71a28c62c3:0xd284314539452008
Nevada Eye Physicians (Formerly Nevada Eye and Ear),"1505 Wigwam Pkwy #100, Henderson, NV 89074, United States",36.0332856,-115.0488267,https://www.google.com/maps/place/Nevada+Eye+Physicians+(Formerly+Nevada+Eye+and+Ear)/data=!4m2!3m1!1s0x80c8cfd6ab8a0de7:0x434f9b0296131940
"John C. Lawyer O.D., Ltd.","4023 E Sunset Rd, Henderson, NV 89014, United States",36.0704124,-115.0859899,"https://www.google.com/maps/place/John+C.+Lawyer+O.D.,+Ltd./data=!4m2!3m1!1s0x80c8d01b3516f05b:0xa705f00c77b84d1f"
Henderson Vision Care,"680 S Green Valley Pkwy STE#120, Henderson, NV 89052, United States",36.0038618,-115.0819686,https://www.google.com/maps/place/Henderson+Vision+Care/data=!4m2!3m1!1s0x80c8cfdbcc47e085:0xb899c52cb4bec53b
Grant Steven E ODPC,"70 E Horizon Ridge Pkwy, Henderson, NV 89002, United States",36.0088844,-114.9905319,https://www.google.com/maps/place/Grant+Steven+E+ODPC/data=!4m2!3m1!1s0x80c8d40f08c98ba9:0x92235e4aa68265fe
Envision Eyecare,"525 W Wetmore Rd, Tucson, AZ 85705, United States",32.284882,-110.9810057,https://www.google.com/maps/place/Envision+Eyecare/data=!4m2!3m1!1s0x80c8ce119195fd1f:0xee02326e08a9b236
Vista Eye Care,"560 Continental Rd Unit 104, Green Valley, AZ 85614, United States",31.8570068,-110.9740688,https://www.google.com/maps/place/Vista+Eye+Care/data=!4m2!3m1!1s0x86d68497caf307b7:0xdd943066c07ea6bc
West Valley Vision Center,"2580 N Litchfield Rd, Goodyear, AZ 85395, United States",33.4764205,-112.3587674,https://www.google.com/maps/place/West+Valley+Vision+Center/data=!4m2!3m1!1s0x872b476019b08bfb:0x144230aa5d1d4d9d
Bella Vista Optical,"7122 N 59th Ave, Glendale, AZ 85301, United States",33.5406068,-112.1866179,https://www.google.com/maps/place/Bella+Vista+Optical/data=!4m2!3m1!1s0x872b6b009bced579:0xf612f4515e69c240
"Jan M. McVey, OD, PC","5135 W Thunderbird Rd, Glendale, AZ 85306, United States",33.6099764,-112.1698523,"https://www.google.com/maps/place/Jan+M.+McVey,+OD,+PC/data=!4m2!3m1!1s0x872b6ba76400520f:0x4a02812868b9526b"
Family Tree Eye Care,"67 S Higley Rd #104, Gilbert, AZ 85296, United States",33.3491258,-111.7196725,https://www.google.com/maps/place/Family+Tree+Eye+Care/data=!4m2!3m1!1s0x872bae8607000001:0x47c74adf42644fcf
Smart Specs Optical,"900 N San Francisco St, Flagstaff, AZ 86001, United States",35.2056646,-111.643714,https://www.google.com/maps/place/Smart+Specs+Optical/data=!4m2!3m1!1s0x872d8f4812dc04c5:0xb0123531f669fd4c
Eye Care Associates,"5240 E Knight Dr #104, Tucson, AZ 85712, United States",32.2486796,-110.881076,https://www.google.com/maps/place/Eye+Care+Associates/data=!4m2!3m1!1s0x872d8f481bc84d8b:0xffb99f8d4e61853b
Flagstaff Eye Care,"410 N San Francisco St, Flagstaff, AZ 86001, United States",35.2011499,-111.646012,https://www.google.com/maps/place/Flagstaff+Eye+Care/data=!4m2!3m1!1s0x872d8f46f023b8ef:0xa5cbcad27588d047
White Mountain Eye Institute,"39 E 1st St, Eagar, AZ 85925, United States",34.10889230000001,-109.2912164,https://www.google.com/maps/place/White+Mountain+Eye+Institute/data=!4m2!3m1!1s0x87261150e8f69e97:0x896688b79c6479d8
The Eye Clinic,"2177 W Orange Grove Rd, Tucson, AZ 85741, United States",32.322023,-111.0140144,https://www.google.com/maps/place/The+Eye+Clinic/data=!4m2!3m1!1s0x872d0ff203503335:0x70446723ad5e5324
Camp Verde Eye Care,"452 Finnie Flat Rd Suite A1, Camp Verde, AZ 86322, United States",34.5666038,-111.8621219,https://www.google.com/maps/place/Camp+Verde+Eye+Care/data=!4m2!3m1!1s0x872cfff35cd8bfc9:0xad645e8722e752e7
Vision Edge Eye Center,"7130 W Chandler Blvd #19, Chandler, AZ 85226, United States",33.306102,-111.965244,https://www.google.com/maps/place/Vision+Edge+Eye+Center/data=!4m2!3m1!1s0x872b04104027eb9b:0x3d65ff0a449be9a4
Sun Valley Eye Care,"Parking lot, 1901 W Warner Rd #1, Chandler, AZ 85224, United States",33.3345984,-111.8745705,https://www.google.com/maps/place/Sun+Valley+Eye+Care/data=!4m2!3m1!1s0x872b076bd8032c47:0x1a6130d4b081738f
Refocus Modern Eyecare,"2040 S Alma School Rd # 23, Chandler, AZ 85286, United States",33.2748301,-111.8606987,https://www.google.com/maps/place/Refocus+Modern+Eyecare/data=!4m2!3m1!1s0x872b01726a6bf44d:0x24691f6cfa834da0
Ocotillo Eyecare,"3940 S Alma School Rd # 5, Chandler, AZ 85248, United States",33.2482307,-111.8651753,https://www.google.com/maps/place/Ocotillo+Eyecare/data=!4m2!3m1!1s0x872b007325282f79:0x342e2695dd0c325
Invision Eyecare,"525 W Wetmore Rd, Tucson, AZ 85705, United States",32.284882,-110.9810057,https://www.google.com/maps/place/Invision+Eyecare/data=!4m2!3m1!1s0x872b069895382e5f:0xd8373dcbfc24875f
Insight Eyecare & Eyewear,"4925 S Alma School Rd #1, Chandler, AZ 85248, United States",33.2358523,-111.8584176,https://www.google.com/maps/place/Insight+Eyecare+%26+Eyewear/data=!4m2!3m1!1s0x872b00071440b82d:0xbfb7cb3042d9a76e
The Eye Center,"5632 East 5th Street, Tucson, AZ 85711, United States",32.228744,-110.8716464,https://www.google.com/maps/place/The+Eye+Center/data=!4m2!3m1!1s0x872b077dacdca539:0xbd2d09654135690f
Family Optometry,"4545 N Oracle Rd Suite 101, Tucson, AZ 85705, United States",32.2888968,-110.9786414,https://www.google.com/maps/place/Family+Optometry/data=!4m2!3m1!1s0x872b077450a2b0b5:0x5bd51518b761965c
Chandler Eyecare,"916 W Chandler Blvd #1, Chandler, AZ 85225, United States",33.3077262,-111.8585893,https://www.google.com/maps/place/Chandler+Eyecare/data=!4m2!3m1!1s0x872b00aa20e87975:0x49ede863e6c224a4
Agave Eye Care PLLC,"1815 E Queen Creek Rd #2, Chandler, AZ 85286, United States",33.2611304,-111.809876,https://www.google.com/maps/place/Agave+Eye+Care+PLLC/data=!4m2!3m1!1s0x872bab1e1d3c6977:0xb9b20d7a46abe9cb
Casa Grande Eye Care,"1968 N Peart Rd #12, Casa Grande, AZ 85122, United States",32.9074902,-111.7216001,https://www.google.com/maps/place/Casa+Grande+Eye+Care/data=!4m2!3m1!1s0x872a6744c5d3b1db:0x304447233ab54a1e
329 W 2nd St,"329 W 2nd St, Tucson, AZ 85705, USA",32.2326148,-110.9774255,https://www.google.com/maps/place/329+W+2nd+St/data=!4m2!3m1!1s0x80d77acb5402dff5:0x46598370944adbb5
1075 S Idaho Rd,"1075 S Idaho Rd, Apache Junction, AZ 85119, USA",33.4065848,-111.5457574,https://www.google.com/maps/place/1075+S+Idaho+Rd/data=!4m2!3m1!1s0x872bb6e7440113e1:0x2fc4e4274d274a1e
Arizona Primary Eye Care,"4413 E Broadway Blvd, Tucson, AZ 85711, United States",32.2218648,-110.898065,https://www.google.com/maps/place/Arizona+Primary+Eye+Care/data=!4m2!3m1!1s0x86d6702eab8db159:0xd868ed80b232f36b
Affinity Eye Care,"6615 N Oracle Rd, Tucson, AZ 85704, United States",32.327131,-110.976398,https://www.google.com/maps/place/Affinity+Eye+Care/data=!4m2!3m1!1s0x86d6736b1a1f25d7:0xee265c9f2ac1147b
